URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://mos.esante.gouv.fr/NOS/JDV_J231-XdsTypesIdentifiantsReferenceId-DMP/FHIR/JDV-J231-XdsTypesIdentifiantsReferenceId-DMP,20221216120000,active,"1.2.250.1.213.1.1.5.693",JDV_J231_XdsTypesIdentifiantsReferenceId_DMP,,"Types d'identifiants utilisés dans la métadonnée XDS referenceIdList de la fiche du document dans le cadre du DMP","StructureDefinition/DocumentEntry","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J47-FunctionCode-CISIS/FHIR/JDV-J47-FunctionCode-CISIS,20241213120000,active,"1.2.250.1.213.1.1.5.124",JDV_J47_FunctionCode_CISIS,,"Jeux de valeurs des Rôles fonctionnels HL7 et CI-SIS","StructureDefinition/Author","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J52-AvailabilityStatus-CISIS/FHIR/JDV-J52-AvailabilityStatus-CISIS,20200424120000,active,"1.2.250.1.213.1.1.5.131",JDV_J52_AvailabilityStatus_CISIS,,"Statut du document CI-SIS","StructureDefinition/DocumentEntry,StructureDefinition/SubmissionSet","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J56-AuthorSpecialty-DMP/FHIR/JDV-J56-AuthorSpecialty-DMP,20240927120000,active,"1.2.250.1.213.1.1.5.1",JDV_J56_AuthorSpecialty_DMP,,"Jeu de valeurs pour authorSpecialty","StructureDefinition/Author","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J57-ClassCode-DMP/FHIR/JDV-J57-ClassCode-DMP,20230922120000,active,"1.2.250.1.213.1.1.5.6",JDV_J57_ClassCode_DMP,,"Jeu de valeurs pour métadonnée classCode","StructureDefinition/DocumentEntry","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J58-ConfidentialityCode-DMP/FHIR/JDV-J58-ConfidentialityCode-DMP,20200424120000,active,"1.2.250.1.213.1.1.5.9",JDV_J58_ConfidentialityCode_DMP,,"Jeu de valeurs pour métadonnée confidentialityCode","StructureDefinition/DocumentEntry","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J59-ContentTypeCode-DMP/FHIR/JDV-J59-ContentTypeCode-DMP,20240927120000,active,"1.2.250.1.213.1.1.5.2",JDV_J59_ContentTypeCode_DMP,,"Jeu de valeurs pour contentTypeCode","StructureDefinition/SubmissionSet","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J60-FormatCode-DMP/FHIR/JDV-J60-FormatCode-DMP,20240927120000,active,"1.2.250.1.213.1.1.5.8",JDV_J60_FormatCode_DMP,,"Jeu de valeurs pour métadonnée formatCode","StructureDefinition/DocumentEntry","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J61-HealthcareFacilityTypeCode-DMP/FHIR/JDV-J61-HealthcareFacilityTypeCode-DMP,20240927120000,active,"1.2.250.1.213.1.1.5.3",JDV_J61_HealthcareFacilityTypeCode_DMP,,"Jeu de valeurs pour healthcareFacilityTypeCode","StructureDefinition/DocumentEntry","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J62-PracticeSettingCode-DMP/FHIR/JDV-J62-PracticeSettingCode-DMP,20230922120000,active,"1.2.250.1.213.1.1.5.4",JDV_J62_PracticeSettingCode_DMP,,"Jeu de valeurs pour practiceSettingCode","StructureDefinition/DocumentEntry","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J66-TypeCode-DMP/FHIR/JDV-J66-TypeCode-DMP,20240927120000,active,"1.2.250.1.213.1.1.5.7",JDV_J66_TypeCode_DMP,,"Jeu de valeurs pour métadonnée typeCode DMP","StructureDefinition/DocumentEntry","ans.fr.terminologies,LOINC"
